Identifier (Email/name),Gender,Education,Age_Bracket,City,Country,Attended_Event,Attended_Before,How_Found,Date,Event_ID,Event_Name
2f6619149cc19be204b8a09b612c7d8a,Female,Others,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
58f29fd49847899a45dc1329523576c1,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Unspecified,2018-03-28,2,Intro to Data (DG)
d0f4cddddd7a40814b5b6df3996e2fcb,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Unspecified,2018-03-28,2,Intro to Data (DG)
874f2f2a6b058c3e14322db915b5b861,Female,Bachelors,Unspecified,Singapore,Singapore,No,Yes,Unspecified,2018-03-28,2,Intro to Data (DG)
8fcf9889fc812b2d6b0153b1784555a2,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
263bb9ee5ec4a2bf0c3604531ff8300e,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
0321bec4a15fef48cd82aa6886a645bd,Female,Others,Unspecified,Singapore,Singapore,No,No,Unspecified,2018-03-28,2,Intro to Data (DG)
f0ebbeb2368a96ed423896f31ffa76fd,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
7d9f70d38a73090f9a16155305a54340,Female,Masters,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
449d89ccb51540ff03fae2a16ff9bae4,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Unspecified,2018-03-28,2,Intro to Data (DG)
18356b759c704d836417e8c895589b11,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Other Medium,2018-03-28,2,Intro to Data (DG)
582d3262f4ea0df3a8f995d763dcaf1b,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Unspecified,2018-03-28,2,Intro to Data (DG)
d35b1ce980e55fd15c69db2b60122170,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Unspecified,2018-03-28,2,Intro to Data (DG)
ea588333d5248fd6f128e7145d33d5f4,Female,Masters,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
13429c7c570afd7765f12861c3429fcd,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
174b2a1c303333d0d750a9537726243a,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
77c21fea0add0fe650a6b4d340165bbd,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Google,2018-03-28,2,Intro to Data (DG)
a7dcb4785b8ccff1c4615c12595e3b1f,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,No,Unspecified,2018-03-28,2,Intro to Data (DG)
82bbcde58baa8c1868d05f0ad12fd062,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
36746f9c19debc4dfee7d538c175cb7b,Female,Undergraduate,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
b04999e96c684cc0d745f46c0fecec30,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Unspecified,2018-03-28,2,Intro to Data (DG)
d01a2b216294ede5b247d71553130ca7,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Office Circle,2018-03-28,2,Intro to Data (DG)
2f2e891d0f3f86f0989557f4c3e6b084,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Friend Circle,2018-03-28,2,Intro to Data (DG)
59f8b1ffbeb9379decc97f82aee43cc2,Female,Masters,Unspecified,Singapore,Singapore,No,Yes,Office Circle,2018-03-28,2,Intro to Data (DG)
e55d0be48b2d138f341a587560a42d84,Female,Masters,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
634e0d089183b4969158dfb8e77c6fd3,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Unspecified,2018-03-28,2,Intro to Data (DG)
b0e724fca2e5f0311c5f60738e852779,Female,Masters,Unspecified,Singapore,Singapore,No,No,Friend Circle,2018-03-28,2,Intro to Data (DG)
25d15404349c6b636243f3c792370391,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
70c4e1b99883cb58a5a0fd360f5d86f1,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Friend Circle,2018-03-28,2,Intro to Data (DG)
6c03f0a8d061653f88d1c2ab61990b50,Female,Masters,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
62f46eee708d73d2e0cfd16809bc3fac,Female,Masters,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
c17c9213ba8e982ef7f0f9fd1d11cdd5,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Friend Circle,2018-03-28,2,Intro to Data (DG)
e9f2b5ab49766cd0e302888a535df39f,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
014917fa5758a62dfe6325b2f6a54e07,Female,Undergraduate,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
942c3dff7fd40d0f02f393a4eb4885de,Female,Masters,Unspecified,Singapore,Singapore,No,Yes,Facebook,2018-03-28,2,Intro to Data (DG)
60be2ef68c80d4fb5d3b212d6e4c100f,Female,Others,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
8e31a1b88d391579a5161e42ca63699f,Female,Others,Unspecified,Singapore,Singapore,Yes,Yes,Facebook,2018-03-28,2,Intro to Data (DG)
0b9046cbc5518b7487bcb46d4098b3be,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
e6e6d15e25a063595094d4d467394e74,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Friend Circle,2018-03-28,2,Intro to Data (DG)
a210253032bc43812523d93d764545a6,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Facebook,2018-03-28,2,Intro to Data (DG)
e5f9c8b2838b262ab2fa76458cecf9f0,Female,Bachelors,Unspecified,Singapore,Singapore,No,No,Friend Circle,2018-03-28,2,Intro to Data (DG)
0a43dff3d6aa841fc750f5ec476a7add,Female,Unspecified,Unspecified,Singapore,Singapore,No,Unspecified,Unspecified,2018-03-28,2,Intro to Data (DG)
1b58e610b1c70f48a79f448c025de34e,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
c069ec3acaee85055b4fcedf128aafa2,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
5304c23451a378391b56dd50e2a55354,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
2d5a43836687a9f5c4a062f2fee4cfaa,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
7cfe6330e1e3fa9614b987e12482f442,Female,Masters,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
673745010126ad16765ee00ef581b8b1,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
fb5c0c987b27be1c5be539767f730b1d,Female,Masters,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
a8d7857c83763a39ac241fa3d4a90c6a,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
44083588e62656acb8ea9c9b11a8fcc9,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
c16ba2e229c14bd525e1b2090f3fbb55,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Office Circle,2017-06-01,3,Intro to Data (DG)
22a606b38dde490427f6554e6a430385,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
1a3771976ce792352784475d30bf029e,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
ab36b39c913e02d57ee25ca1631da753,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
8905129ff8898b6063d7f7a3b4509002,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
6eb10cd88a7f6b3ba1e1f74d34e79eb1,Male,Undergraduate,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
e1026a8e4c3adf0342e24acb757208f8,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
7a9f7eb943cf61af3900c9682fff3753,Female,Undergraduate,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
46028dacd24dbad1c9297f7f39f9dc38,Female,Others,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
5abd496f595cbd9e6ca93adeaa250d8b,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
328db02ead71af43e8910718447d3df0,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
d2e64909f98a49af95710a0805f9f0a3,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
1e042e2cdb9686a65ebc5d26e5c59928,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
c65983a4652c4799de3f86fae43218bb,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
ad743c359b1a7c8424a964b9548f3a32,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
ed3c3289e2538511eda0293c45b1741c,Female,Others,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
381891671ee2056d4dcc22d50af3813f,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
9746eb9e32405972c2123f1b2ca85bdb,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Word of Mouth,2017-06-01,3,Intro to Data (DG)
6c867ac5a0a32fcf612925bc55d2333d,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
dab0267c721f2f5fec58dcc9be19c268,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
0b346c17047a576ce9995e00d80971e8,Female,Others,Unspecified,Singapore,Singapore,No,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
ed4de16f23fffa843d6d8668a2edcf77,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
e9196e73244313f0f2af9bb8d8fb34d3,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
d1cfe2a0137fa1fe873029fdc2736ca1,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
6e40e98851f6454561407b752c44fa2c,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
3241ec6e38960a645dec5ff9aaf92b44,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
a1c58ba839191d94481b0b1f8fec3158,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,LinkedIn,2017-06-01,3,Intro to Data (DG)
f75f86bb03e92bf48a6bbe309324018a,Female,Others,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
1db65f51bb52a1369bdf2902546d4832,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
ab7c93c8f614bf70a17d87bc165dc6f1,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
d5b050e1ec113cbc9f033e47d4e87516,Female,Others,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
874f2f2a6b058c3e14322db915b5b861,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
a48af2739b0eb52b6176080c6791fd19,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
3301972bfd020716944a561f9c2617bd,Female,Others,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
5e682a3434ae02e0067bbe1946fb4a48,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
0d33312c9a86ab412138b6a1f8e4c291,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
0053970a98c48ecc54ed00ef2ae3efac,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,LinkedIn,2017-06-01,3,Intro to Data (DG)
04337adec35f8a54d2847ac7b526cebe,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
7b8fb9c0ad46866bb90a28e7e6894dd3,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
0b0cbc1be07271b0e20eac4890d0be73,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
f63cbfc0e6aedf5e3f0e4d6a238287fa,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
d434832b65fc3f08e3fb5708fc777563,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
7d0d367d438a8de05be5bbfcce439e61,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
308c477205e586db2e6c4b75a3dc74c9,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
5aa5a0458f6b497f6e3f9678879f378d,Female,Masters,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
7c7df9565d95aec3b11b33d3e201bbac,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
00e8cee1d6a8b9c201e34d7f9562a7d8,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
8130cea95a42d973543b2a4d42fd16e2,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
44e3da6c84710bcfd497cb6751d66b46,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
7ca80559633ba9b3bee19ef83b8c1eb2,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Other Medium,2017-06-01,3,Intro to Data (DG)
1dc6fa9484a0f30e2ef05a83629b6ef3,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
bf53512ab682a52288ed502926d1e4f7,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
e60b8f2686aba686b8f432160e27004d,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
9f0b35f74f0dbad0db4f6216e5caab31,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
f10ff6bac79d4b11d4144d05e0c5cdf8,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
39286c90d5f6aaa796285f8872c97593,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
f7468ba3f0dba7a0381ee990b8712411,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
3b4687cd52cc1fa60cd5ecdb54355599,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
f1fb139e25ef8cdf971b87e0cc58d39e,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
0db2e42e830cfd8a4e9d56fe851347a0,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
d009b5aa1c0d3b822e89a3c71f421812,Female,Masters,Unspecified,Singapore,Singapore,No,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
eca2fd2846c601905f1a3a67b6030ffb,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
9c8a8eebc9913302f6424e295b81e3b1,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
7d985f9d0d80d7f6cda2fe0e9d9c66b8,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
bab1fb337747cd8fee36c04287a43e2c,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
fd43572e223a6615aad2ac48824d767d,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
53e92728e6d47716952900cb749a0ee7,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
50e63d8d0e8abf6f22683176da4ebbad,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
b281177807c8eec8156496dab9fe7289,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
7a5c6d0afb5ea302583a9bf52de2fa33,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
803438877514eb6637742b952f6d4064,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
6cbddcd43bf5c13501b6a1fc1c9945f3,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
2fd2266dd37e985cca8304603c124ef5,Female,Undergraduate,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
cad516cc51874943d024d21bdd72b6ec,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
c0e35dbb2a68a5c1c8e83ea7373fcb93,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
88f461abf8356cefa444aa0309969af1,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
926b69127fa3ac9a593995ce0ed9c211,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
46bb935d56c8af5cdf1874f3bc064040,Female,Others,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
a80bf37b5f0be95d788dec28deda8700,Female,Others,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
7fde98ec56877a636f9f3d9729c99cbc,Female,Others,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
37d8b733ca20a012624a85e0161442ce,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
a915b1d03b22b3a3dafc19101356b445,Female,Masters,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
19f536b79e5137d97a20c3ad49a9bd71,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
5462ac70abad1655ec6dd2ca9726f07b,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
978632be70bff2a0c63030ea201fe1cb,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
b8cc2f0d9776237071d0be999a0a514a,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
d18d583219dbfec3e9705aa5472a1c63,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
d82e0ee999f7c366146528a5c358707a,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
9fc1eb3a28be7043f7ba529e3027e387,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
30d48fa56b50d9bf82fae1c82490d11b,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
49a7f1774f7e7243f11cbb61caf993b2,Female,Undergraduate,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
4b45dad3431fe0bc9c3861646fb301be,Female,Undergraduate,Unspecified,Singapore,Singapore,No,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
0db6ef1c165d24d49f97bed816bce424,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
ef0e3bf75dd833e6869f806703a36999,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
89df414645547ec620c93b669f95c6ef,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
433a4700b8d7f6c630847dd88d26ddd2,Female,Masters,Unspecified,Singapore,Singapore,No,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
673b9e661a486d652c746142dd80f66e,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
53490f8f40410f6e33b5b2dec1ce0669,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Office Circle,2017-06-01,3,Intro to Data (DG)
b94861e3bdaf96cbd10b64a6299075bf,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
08169d346fdedb23f28da0b3db2fc68d,Female,Others,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
eafb5fcbe07e9aad66ccb92cf9884798,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
652fcc0ced6be3eb64423dd29924466f,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
a7901e2d197fc649a0a01da1ea7976d1,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Unspecified,2017-06-01,3,Intro to Data (DG)
f22728c3eb472fb454db602bb60a62b8,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
c82aa2a826204d1ce021b5c5d2ab731d,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
0fac1ae261308013865f0204e8d53d42,Female,Others,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
65f99ac9f578387a356b6f89b2492c41,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
33c411ae8307c85417f29fb145334a73,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
19436ba42cba0329ba96bab4050fa477,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
7c24f0c74f234d586b9aefc6e47648af,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Friend Circle,2017-06-01,3,Intro to Data (DG)
476a07c0426c8fd8cf916081e7d9c4aa,Female,Others,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
b1574c4859ed5a6e60b597a99e039105,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
b54ee7584760f50e4fded06ce6e4265e,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
05e8647d09908c8d80a586c32af4ce90,Female,Bachelors,Unspecified,Singapore,Singapore,No,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
b49de0dee295df8dbac057e607b86a51,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
513494db5f4fa55d5d06bf4fbca5facb,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
ce1a65f43fbcb5abbf2ed501d577520d,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
5c60a5677dff9653c59e49c216091e84,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
147f4dcec20c6924e609e94c7396401e,Female,Masters,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
56397dc1574be381ca14f876b7e37a88,Female,Masters,Unspecified,Singapore,Singapore,No,Unspecified,LinkedIn,2017-06-01,3,Intro to Data (DG)
558f8fbe3fc5740d4d6a4fd76d2685f4,Female,Others,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
131182e8b6af60e0c1de6d7faf4149e3,Female,Bachelors,Unspecified,Singapore,Singapore,Yes,Unspecified,Facebook,2017-06-01,3,Intro to Data (DG)
